Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
мултиалат-pmf-220-ce,Мултиалат Bosch PMF 220 CE,"<span>Моќност - 220 W</span><br><span>Вртежи - 15,000 – 20,000 min-1 </span><br><span>Тежина - 1,1 kg</span><br><span>Гаранција - 2+1 год.<br></span><span>Каталошки број 0603102020</span><br><strong>Шифра - 54452</strong>",agnesa.mk,"","",true,Title,Default Title,,,,,"",1100,,0,deny,manual,5580.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54452_-_0603102020.jpg?v=1576507583,1,,false,,,,,,,,,,,,,,,,,kg,,
ренде-pho-1500,Ренде Bosch PHO 1500,"<span>Моќност - 550 W</span><br><span>Вртежи - 19.500 min-1</span><br><span>Тежина - 2,4 kg </span><br><span>Гаранција - 2+1 год.<br></span><span>Каталошки број 0 603 2A4 020</span><br><strong>Шифра - 54357</strong>",agnesa.mk,"","",true,Title,Default Title,,,,,"",2400,,0,deny,manual,4380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_2A4_020_-_54357.jpg?v=1576508060,1,,false,,,,,,,,,,,,,,,,,kg,,
циркулар-pks-55,Циркулар Bosch PKS 55,"<span>Моќност - 1.200 W</span><br><span>Вртежи - 5,600 min-1 </span><br><span>Тежина - 3,9 kg</span><br><span>Гаранција - 2+1 год.<br></span><span>Каталошки број 0 603 500 020 </span><br><strong>Шифра - 54344</strong>",agnesa.mk,"","",true,Title,Default Title,,,,,"",3900,,0,deny,manual,5570.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_500_020_-_54344.jpg?v=1576508319,1,,false,,,,,,,,,,,,,,,,,kg,,
хилт-pbh-2100-re,Хилт Bosch PBH 2100 RE,"<p><span>Моќност - 550 W</span><br><span>Вртежи - 0 – 2,300 min-1<br></span>Број на удари - 0 – 5,800 min-1 <br><span>Тежина - 2,2 kg</span><br><span>Гаранција - 2+1 год.<br></span><span>Каталошки број 0 603 3A9 320 </span><br><strong>Шифра - 54347</strong></p>",agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,5570.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54347_-_06033A9320.jpg?v=1576507875,1,,false,,,,,,,,,,,,,,,,,kg,,
бормашина-вибрациона-easyimpact-550,Бормашина вибрациона Bosch EasyImpact 550,"<span>Моќност - 550 W</span><br><span>Вртежи - 50 – 3,000 min-1</span><br><span>Тежина - 1,5 kg</span><br><span>Гаранција - 2+1 год.<br></span><span>Каталошки број 0 603 130 020</span><br><strong>Шифра - 54454</strong>",agnesa.mk,"","",true,Title,Default Title,,,,,"",1500,,0,deny,manual,3200.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/54454_-_0603130020.jpg?v=1575455340,1,,false,,,,,,,,,,,,,,,,,kg,,
одвртач-аку-ixo-basic,Одвртач аку Bosch IXO Basic,"<span>Моќност на батерија - 3,6 V </span><br><span>Вртежи - 215 min-1 </span><br><span>Тежина - 0,30 kg</span><br><span>Гаранција - 2+1 год.<br></span><span>Каталошки број 0 603 9A8 024</span><br><strong>Шифра - 54352</strong>",agnesa.mk,"","",true,Title,Default Title,,,,,"",300,,0,deny,manual,2800.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0603_9A8_024_-_54352.jpg?v=1576508561,1,,false,,,,,,,,,,,,,,,,,g,,
штрафилица-easydrill-12,Штрафилица Bosch EasyDrill 12,"<p><span>Моќност на батерија - 12,0 V</span><br><span>Вртежи - 0 – 700 min-1 </span><br><span>Тежина - 0,90 kg</span><br><span>Гаранција - 2+1 год.<br></span>Каталошки број 0 603 9B3 001<br><strong>Шифра - 54351</strong></p>",agnesa.mk,"","",true,Title,Default Title,,,,,"",900,,0,deny,manual,3940.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_9B3_001_-_54351.jpg?v=1576508472,1,,false,,,,,,,,,,,,,,,,,kg,,
убодна-пила-pst-900-pel,Убодна пила Bosch PST 900 PEL,"<p><span>Моќност - 620 W</span><br><span>Вртежи - 500 – 3,100 min-1</span><br><span>Тежина - 2,2 kg</span><br><span>Гаранција - 2+1 год.<br></span><span>Каталошки број 0 603 3A0 220</span><br><strong>Шифра - 54346</strong></p>",agnesa.mk,"","",true,Title,Default Title,,,,,"",2200,,0,deny,manual,5590.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_3A0_220_-_54346.jpg?v=1576508710,1,,false,,,,,,,,,,,,,,,,,kg,,
убодна-пила-psa-700-e,Убодна пила Bosch PSA 700 E,<span>Моќност - 710 </span><span>W</span><span><br></span><span>Тежина - 3.0 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A7 020 </span><br><strong>Шифра: 54345</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",3000,,0,deny,manual,5730.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_3A7_020_-_54345.jpg?v=1576508775,1,,false,,,,,,,,,,,,,,,,,kg,,
убодна-пила-pst-700-е,Убодна пила Bosch PST 700 Е,<span>Моќност - 500 </span><span>W</span><span><br>Број на вртежи - 500 - 3.100 мин-1<br></span><span>Тежина - 1.7 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A0 020 </span><br><strong>Шифра: 54350</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1700,,0,deny,manual,3500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/06033A0020.jpg?v=1575299592,1,,false,,,,,,,,,,,,,,,,,kg,,
убодна-пила-pst-650,Убодна пила Bosch PST 650,<span>Моќност - 500 </span><span>W</span><span><br>Број на вртежи - 3.100 min-1<br></span><span>Тежина - 1.6 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A0 720</span><br><strong>Шифра: 54349</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1600,,0,deny,manual,2780.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_3A0_720_-_54349.jpg?v=1576509879,1,,false,,,,,,,,,,,,,,,,,kg,,
брусалица-pex-400-ae,Брусалица Bosch PEX 400 AE,<span>Моќност - 350 </span><span>W</span><span><br>Број на вибрации- 4.000 - 21.200 мин-1<br></span><span>Тежина - 1.9 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A4 020 </span><br><strong>Шифра: 54348</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1900,,0,deny,manual,6850.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_3A4_020-_54348.jpg?v=1576509429,1,,false,,,,,,,,,,,,,,,,,kg,,
брусалица-pex-300-ае,Брусалица Bosch PEX 300 АЕ,<span>Моќност - 270 </span><span>W</span><span><br>Број на вибрации- 4.000 - 24.000 мин-1<br></span><span>Тежина - 1.5 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A3 020</span><br><strong>Шифра: 54356</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1500,,0,deny,manual,4700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_3A3_020_-_54356.jpg?v=1576509528,1,,false,,,,,,,,,,,,,,,,,kg,,
брусалица-pex-220-a,Брусалица Bosch PEX 220 A,<span>Моќност - 220</span><span> W</span><span><br>Број на вибрации - 24.000 мин-1<br></span><span>Тежина - 1.4 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 378 020</span><br><strong>Шифра: 54355</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1400,,0,deny,manual,3750.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_378_020_-_54355.jpg?v=1576509606,1,,false,,,,,,,,,,,,,,,,,kg,,
брусалица-вибрациона-pss-200-ac,Брусалица вибрациона Bosch PSS 200 AC,<span>Моќност - 200</span><span> W</span><span><br>Број на вибрации - 24.000 мин-1<br></span><span>Тежина - 1.6 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 340 120 </span><br><strong>Шифра: 54354</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0603340120.jpg?v=1575297380,1,,false,,,,,,,,,,,,,,,,,kg,,
брусалица-pws-850-125,Брусалица Bosch PWS 850-125,<span>Моќност - 850</span><span> W</span><span><br>Број на обртаи - 12.000 мин-1<br></span><span>Тежина - 1.8 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A2 720</span><br><strong>Шифра: 54358</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1800,,0,deny,manual,4470.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/06033A2720_0eec604d-5164-4f2f-a408-0b8cdd5faba0.jpg?v=1575297162,1,,false,,,,,,,,,,,,,,,,,kg,,
брусалица-pws-750-115,Брусалица Bosch PWS 750-115,<span>Моќност - 750</span><span> W</span><span><br>Број на обртаи - 12.000 мин-1<br></span><span>Тежина - 1.8 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A2 420</span><br><strong>Шифра: 54448</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1800,,0,deny,manual,3350.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/06033A2720.jpg?v=1575296841,1,,false,,,,,,,,,,,,,,,,,kg,,
брусалица-pws-700-115,Брусалица Bosch PWS 700-115,<span>Моќност - 701</span><span> W</span><span><br>Број на обртаи - 11.000 мин-1<br></span><span>Тежина - 1.7 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 603 3A2 020</span><br><strong>Шифра: 54353</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1700,,0,deny,manual,2790.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_603_3A2_020_-_54353.jpg?v=1576568087,1,,false,,,,,,,,,,,,,,,,,kg,,
пила-електрична-ake-40-s,Пила електрична Bosch AKE 40 S,<span>Моќност - 1.800</span><span> W<br></span><span>Должина на нож - 40cm<br>Брзина на ланец -  9 m/s<br></span><span>Тежина - 4.1 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 600 834 600</span><br><strong>Шифра: 54451</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",4100,,0,deny,manual,8580.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_834_600_-_54451.jpg?v=1576568165,1,,false,,,,,,,,,,,,,,,,,kg,,
пила-електрична-ake-35s,Пила електрична Bosch AKE 35S,<span>Моќност - 1.800</span><span> W<br></span><span>Должина на нож - 35cm<br>Брзина на ланец -  9 m/s<br></span><span>Тежина - 4 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 600 834 500 </span><br><strong>Шифра: 54449</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",4000,,0,deny,manual,7520.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_834_500_-_54449.jpg?v=1576567985,1,,false,,,,,,,,,,,,,,,,,kg,,
пила-електрична-ake-35,Пила електрична Bosch AKE 35,<p><span>Моќност - 1.800</span><span> W<br></span><span>Должина на нож - 35cm<br>Брзина на ланец -  9 m/s<br></span><span>Тежина - 4 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 600 834 001</span><br><strong>Шифра: 54450</strong></p>,agnesa.mk,"","",true,Title,Default Title,,,,,"",0,,0,deny,manual,6220.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_834_001_-_54450.jpg?v=1576567551,1,,false,,,,,,,,,,,,,,,,,kg,,
ножици-за-жива-ограда-ahs-45-16,Ножици за жива ограда Bosch AHS 45-16,<span>Моќност - 420</span><span> W</span><span><br>Број на вртежи - 3.400 min-1<br></span><span>Тежина - 2.6 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 600 847 A00</span><br><strong>Шифра: 54342</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",2600,,0,deny,manual,3700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_847_A00_-_54342.jpg?v=1576567783,1,,false,,,,,,,,,,,,,,,,,kg,,
перач-universalaquatak-135,Перач Bosch UniversalAquatak 135,<span>Mоќност: 1.900 W</span><br><span>Максимален притисок - 135 бари</span><br><span>Максимален проток - 410 l/h</span><br><span>Тежина: 7.9 kg</span><br><span>Гаранција: 2+1 година</span><br><span>Каталошки број: 0 600 8A7 C00</span><br><strong>Шифра: 54339</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",7900,,0,deny,manual,12000.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_8A7_C00_-_54339.jpg?v=1576567869,1,,false,,,,,,,,,,,,,,,,,kg,,
перач-universalaquatak-130,Перач Bosch UniversalAquatak 130,<span>Mоќност: 1.700 W</span><br><span>Максимален притисок - 130 бари</span><br><span>Максимален проток - 380 l/h</span><br><span>Тежина: 7.8 kg</span><br><span>Гаранција: 2+1 година</span><br><span>Каталошки број: 0 600 8A7 B00</span><br><strong>Шифра: 54338</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",7800,,0,deny,manual,10800.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/06008A7B00_-_54338.jpg?v=1576576214,1,,false,,,,,,,,,,,,,,,,,kg,,
перач-universalaquatak-125,Перач Bosch UniversalAquatak 125,<span>Mоќност: 1.500 W</span><br><span>Максимален притисок - 125 бари</span><br><span>Максимален проток - 360 l/h</span><br><span>Тежина: 6.8 kg</span><br><span>Гаранција: 2+1 година</span><br><span>Каталошки број: 0 600 8A7 A00</span><br><strong>Шифра: 54343</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",6800,,0,deny,manual,9500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/06008A7A00_-_54343.jpg?v=1576576262,1,,false,,,,,,,,,,,,,,,,,kg,,
перач-easyaquatak-100,Перач Bosch EasyAquatak 100,<p><span>Mоќност: 1.200 W</span><br>Максимален притисок - 100 бари<br>Максимален проток - 300 l/h<br><span>Тежина: 3.0 kg</span><br><span>Гаранција: 2+1 година</span><br><span>Каталошки број: 0 600 8A7 E00 </span><br><strong>Шифра: 54429</strong></p>,agnesa.mk,"","",true,Title,Default Title,,,,,"",3000,,0,deny,manual,5420.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/06008A7E00_-_54429.jpg?v=1576576314,1,,false,,,,,,,,,,,,,,,,,kg,,
тример-art-27,Тример Bosch ART 27,<span>моќност: 450W</span><br><span>пречник на сечење: 27 cm</span><br><span>број на обртаи: 10.500 min-1</span><br><span>тежина: 2.7 kg</span><br><span>гаранција: 2+1 година</span><br><span>каталошки број: 0 600 8A5 200 </span><br><strong>шифра: 54341</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",2700,,0,deny,manual,4640.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_8A5_200_-_54341.jpg?v=1576568342,1,,false,,,,,,,,,,,,,,,,,kg,,
тример-easygrasscut-26,Тример Bosch EasyGrassCut 26,"моќност: 280W<br>пречник на сечење: 26 cm<br>број на обртаи: 12.500 min-1<br>тежина: 1,9 kg<br>гаранција: 2+1 година<br>каталошки број: 0 600 8C1 J00<br><strong>шифра: 54455</strong>",agnesa.mk,"","",true,Title,Default Title,,,,,"",1900,,0,continue,manual,2420.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_8C1_J00_-_54455.jpg?v=1576568403,1,,false,,,,,,,,,,,,,,,,,kg,,
косилка-arm-32,Косилка Bosch ARM 32,<span>Моќност - 1.200  W</span><span><br></span><span>Тежина - 6.8 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 600 885 B03</span><br><strong>Шифра:54337</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",6800,,0,deny,manual,6000.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_600_885_B03_-_54337.jpg?v=1576568575,1,,false,,,,,,,,,,,,,,,,,kg,,
линиски-ласер-gll-2-10,Линиски ласер Bosch GLL 2-10,<span>Диода на ласер - 630 - 650 nm &lt; 1mW<br>Работна температура -  -10  -  50 °C <br></span><span>Тежина - 490 g</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 601 063 L00</span><br><strong>Шифра:54335</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",490,,0,deny,manual,6840.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0601063L00.jpg?v=1575291719,1,,false,,,,,,,,,,,,,,,,,g,,
детектор-gms-120,Детектор Bosch GMS 120,"<p><span mce-data-marked=""1"">Автоматско исклучување - 5 мин<br></span><span>Заштита против прашина и вода - IP54<br></span><span>Тежина - 27 g</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 601 081 000</span><br><strong>Шифра:54333</strong></p>",agnesa.mk,"","",true,Title,Default Title,,,,,"",27,,0,deny,manual,6840.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_601_081_000_-_54333.jpg?v=1576568778,1,,false,,,,,,,,,,,,,,,,,g,,
метро-дигитално-glm-40,Метро дигитално Bosch GLM 40,"<span>Мерно подрачје - 0,15 - 40,00<br></span><span>Тежина - 90 g</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 601 072 900</span><br><strong>Шифра:54331</strong>",agnesa.mk,"","",true,Title,Default Title,,,,,"",90,,0,deny,manual,6530.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_601_072_900_-_54331.jpg?v=1576568698,1,,false,,,,,,,,,,,,,,,,,g,,
правосмукалка-gas-15-ps,Правосмукалка Bosch GAS 15 PS,<span>Моќност - 1.100  W</span><span><br></span><span>Тежина - 6 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0</span><br><strong>Шифра:54313</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",6000,,0,deny,manual,12660.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_601_9E5_100_-_54313.jpg?v=1576569069,1,,false,,,,,,,,,,,,,,,,,kg,,
мултиалат-gop-30-28,Мултиалат Bosch GOP 30-28,<span>Моќност - 300 W</span><span><br>Број на осцилации - 8.000 - 20.000 min-1<br></span><span>Тежина - 1.5 kg</span><br><span>Гаранција - 2+1 год.</span><br><span>Каталошки број: 0 601 237 001</span><br><strong>Шифра:54279</strong>,agnesa.mk,"","",true,Title,Default Title,,,,,"",1500,,0,deny,manual,8970.00,,true,true,"",https://cdn.shopify.com/s/files/1/0254/9789/4996/products/0_601_237_001_-_54279.jpg?v=1576569243,1,,false,,,,,,,,,,,,,,,,,kg,,
